plaza_code,Tollname,Latitude,Longitude,Car Rate Single,Lcvrate Single,Busrate Single,Threeaxle Single,Fouraxle Single,HCM EME Single,Oversized Single
536090,Pimparkhed User Fee Plaza,20.30294332,74.75893472,0,0,0,0,0,0,0
540054,Pimpri Sadruddin Toll Plaza,19.67138548,73.57156725,0,0,0,0,0,0,0
570043,Pinan Fee Plaza,27.25558045,76.76753908,0,0,0,0,0,0,0
6002,Pipalaz,26.158577,74.371572,0,0,0,0,0,0,0
545024,Piplyamandi,24.16894377,75.01287394,0,0,0,0,0,0,0
360020,Pollachi Cochin Toll Plaza,10.91390127,76.98223387,0,0,0,0,0,0,0
360021,Pollachi Salem Toll Plaza,10.92120306,76.98929807,0,0,0,0,0,0,0
536302,Punjabipura Toll Plaza,26.67816839,77.58333986,0,0,0,0,0,0,0
536152,Purnad Check Post,21.63664527,76.52550602,0,0,0,0,0,0,0
570048,Ragunathpura Toll Plaza,28.29321108,75.70714272,0,0,0,0,0,0,0
520021,Raipur-Baghpur,25.83380642,83.56402264,0,0,0,0,0,0,0
550017,Rajendra Nagar,17.32349272,78.37509995,0,0,0,0,0,0,0
540001,Rajiv Gandhi Sea Link,19.04351943,72.82469815,0,0,0,0,0,0,0
570034,Rajpura Km 24 Toll Plaza,24.53686069,75.98369703,0,0,0,0,0,0,0
536154,Rajura Check Post,19.36131687,79.19580441,0,0,0,0,0,0,0
570033,Ralayati Km 9 Toll Plaza,24.56349799,76.11559693,0,0,0,0,0,0,0
536286,Ram Nagar Toll Plaza,26.59825,73.76475,0,0,0,0,0,0,0
536032,Ramol Toll Plaza,22.98381899,72.66375758,0,0,0,0,0,0,0
536188,Rampura ( Jodhpur ),26.47305831,73.01420486,0,0,0,0,0,0,0
536169,Rampura Toll Plaza,29.34951294,73.92232558,0,0,0,0,0,0,0
536148,Ramtek Border Check Post,21.43231999,79.28614351,0,0,0,0,0,0,0
536033,Ranasan Toll Plaza,23.09628346,72.68630305,0,0,0,0,0,0,0
536293,Randua Pooth Toll Plaza,27.49822153,76.79607837,0,0,0,0,0,0,0
545054,Rangaon,22.18074718,75.18748204,0,0,0,0,0,0,0
320102,Rasoolpur Sikrod DME Km 3134,28.70540113,77.52018828,0,0,0,0,0,0,0
345085,Ratanpur Pata Plaza,22.24668362,76.00164158,0,0,0,0,0,0,0
345008,Rathara,24.55015129,81.34682702,0,0,0,0,0,0,0
536064,Ratwai,26.242449,78.313129,0,0,0,0,0,0,0
540508,Rau Pithampur Toll Plaza,22.62893287,75.78690327,0,0,0,0,0,0,0
550013,Ravi Ryal,17.21251352,78.5308614,0,0,0,0,0,0,0
520008,Rehan Kalan Toll Plaza,27.20223851,78.11466979,0,0,0,0,0,0,0
550021,Renikunta Toll Plaza,18.29443207,79.1172021,0,0,0,0,0,0,0
570052,Renwal Toll Plaza,26.67793737,75.66638929,0,0,0,0,0,0,0
545038,Rewa Ring Road Toll Plaza,24.53699568,81.3493508,0,0,0,0,0,0,0
540020,Ring Road Toll Plaza,21.15803445,79.0102454,0,0,0,0,0,0,0
540514,Ringod Toll Plaza,22.6017273,74.9287861,0,0,0,0,0,0,0
536239,Rojhana Toll Plaza,23.95225254,75.68199898,0,0,0,0,0,0,0
536092,RTP11,28.35889329,77.54034932,0,0,0,0,0,0,0
536180,RTP12,28.346516,77.543489,0,0,0,0,0,0,0
536181,RTP15,28.319421,77.552713,0,0,0,0,0,0,0
536182,RTP16,28.321175,77.551394,0,0,0,0,0,0,0
520023,RTP36 Yamuna Toll Plaza,28.14140116,77.57460044,0,0,0,0,0,0,0
536214,Salumba (Isarwas),24.17251598,74.0473509,0,0,0,0,0,0,0
536232,Samdolar Toll Plaza,26.49977581,74.0757079,0,0,0,0,0,0,0
536026,Sanathal Toll Plaza,22.97389794,72.47311199,0,0,0,0,0,0,0
545010,Sanawad Toll Plaza,22.1664883,76.11401116,0,0,0,0,0,0,0
570028,Sangaria Toll Plaza,29.72065229,74.43886354,0,0,0,0,0,0,0
536123,Sangariya Toll Plaza,29.682994,74.433618,0,0,0,0,0,0,0
536223,Sangod (Borada),24.92192256,76.3416605,0,0,0,0,0,0,0
556034,Sanikoppa Toll Plaza,15.80073927,74.80516362,0,0,0,0,0,0,0
546030,Sanjaynagar,25.095935,79.942031,0,0,0,0,0,0,0
536046,Sannur,17.2881827,77.00159046,0,0,0,0,0,0,0
536151,Saoner Check Post,21.29053,78.4611,0,0,0,0,0,0,0
311003,Sarai Kale Khan DME Km 0000,28.5990667,77.25815198,0,0,0,0,0,0,0
536044,Sarasamba,17.58087154,76.42208226,0,0,0,0,0,0,0
545009,Sardarpur Toll Plaza,22.74216077,74.98611428,0,0,0,0,0,0,0
545035,Sarlapada Toll Plaza,23.49275811,74.8000505,0,0,0,0,0,0,0
536297,Saroond Toll Plaza,27.72142584,76.12125769,0,0,0,0,0,0,0
536234,Sarwar Toll Plaza,26.09234538,74.99105967,0,0,0,0,0,0,0
520020,Sathiyon,26.04333643,83.2770372,0,0,0,0,0,0,0
540047,Sawangi Toll Plaza,19.96753508,75.37873525,0,0,0,0,0,0,0
520019,Sehda,26.11525721,83.13440465,0,0,0,0,0,0,0
540034,SeldohWadgaon Bakshi Toll,20.84001006,78.85830962,0,0,0,0,0,0,0
540511,Selwa Toll Plaza,22.07581579,79.61757464,0,0,0,0,0,0,0
520015,Semri,26.35673353,82.26056099,0,0,0,0,0,0,0
360069,Sevugampatti Toll Plaza,10.19408738,77.79427199,0,0,0,0,0,0,0
536277,Sewa (Khareda) Toll Plaza,26.5329869,76.84800135,0,0,0,0,0,0,0
536289,Sewa Toll Plaza,26.53301253,76.84798718,0,0,0,0,0,0,0
570050,Shahpura Toll Plaza,25.59809424,74.87470535,0,0,0,0,0,0,0
550007,Shamirpet,17.34329852,78.34137425,0,0,0,0,0,0,0
550016,Shamshabad,17.25332938,78.37993078,0,0,0,0,0,0,0
540007,Shedung NH48 Toll Plaza,18.94747357,73.17897462,0,0,0,0,0,0,0
540002,Shedung Toll Plaza,18.94736103,73.17880513,0,0,0,0,0,0,0
570042,Sheetal Fee Plaza,27.48734945,76.84618923,0,0,0,0,0,0,0
314034,Shekhpura Toll Plaza,29.9888,75.1378,0,0,0,0,0,0,0
540040,Shelu Bazar/Wanoza Toll Plaza,20.39257546,77.22403803,0,0,0,0,0,0,0
540046,Shendra MidcÃ¢xa0 Toll Plaza,19.86692402,75.50593093,0,0,0,0,0,0,0
556011,Sherewada Toll Plaza,15.26028142,75.17749478,0,0,0,0,0,0,0
536096,Shergarh Toll Plaza,29.90704105,74.65331979,0,0,0,0,0,0,0
540006,Shilphata NH48 Toll Plaza,19.09773063,73.07177166,0,0,0,0,0,0,0
536158,Shinoli Check Post,15.52464706,74.20551807,0,0,0,0,0,0,0
540044,Sidkhedraja Toll Plaza,19.97032408,76.09890888,0,0,0,0,0,0,0
570025,Sikandra Toll,26.97839415,76.57439363,0,0,0,0,0,0,0
545014,Silwani,23.30943931,78.45681117,0,0,0,0,0,0,0
350040,Singarenipalli Toll Plaza,17.19201631,79.87131223,0,0,0,0,0,0,0
545013,Singhpur Toll Plaza,24.712917,80.585349,0,0,0,0,0,0,0
536136,Sirigiripadu EMC Check Post,16.3077535,79.3296011,0,0,0,0,0,0,0
312035,Sirohi Bahali Toll Plaza,27.93273904,76.12722786,0,0,0,0,0,0,0
536053,Sirsod Toll Plaza,25.49018922,77.49457422,0,0,0,0,0,0,0
536261,Sohela Toll Plaza,26.24452651,75.80508631,0,0,0,0,0,0,0
536270,Sonai Manji Toll Plaza,25.68250696,73.36424546,0,0,0,0,0,0,0
380024,Sonho Fee Plaza,25.92412049,84.96794937,0,0,0,0,0,0,0
536013,Soyal Toll Plaza,22.55056599,70.34936551,0,0,0,0,0,0,0
540029,Sptpl NaviMumbai,19.029739,73.089815,0,0,0,0,0,0,0
536221,Suket Toll Plaza,24.57009072,75.99182053,0,0,0,0,0,0,0
550004,Sultanpur,17.55804241,78.31062522,0,0,0,0,0,0,0
517001,Sumaropa Location,32.0061,77.2777,0,0,0,0,0,0,0
536288,Suroth(Failika Pura) Toll Plaza,26.795194,77.127111,0,0,0,0,0,0,0
545029,Susari Toll Plaza,22.1605748,74.7744215,0,0,0,0,0,0,0
556064,Takha Km 287,26.84841833,79.31707432,0,0,0,0,0,0,0
340064,Takoli Plaza,31.79901704,77.18889551,0,0,0,0,0,0,0
536173,Tal Phanta Plaza,23.73132164,75.41163227,0,0,0,0,0,0,0
545015,Talchiri,23.75102433,78.75639471,0,0,0,0,0,0,0
540005,Talegaon Toll Plaza,18.713938,73.645848,0,0,0,0,0,0,0
545047,Taloon Toll Plaza,22.0328586,74.96235397,0,0,0,0,0,0,0
550010,Taramatipet,17.37170791,78.68193983,0,0,0,0,0,0,0
312044,Tauru,28.21955833,76.99717037,0,0,0,0,0,0,0
545081,Tcil Bina Toll Road Ltd.,24.15436347,78.06432149,0,0,0,0,0,0,0
545080,TCIL Lakhnadon Toll,22.64996001,79.93139261,0,0,0,0,0,0,0
536179,Tetla Toll Plaza,22.64389571,86.17249006,0,0,0,0,0,0,0
560003,Thoraipakkam Toll Plaza,12.95633442,80.24334614,0,0,0,0,0,0,0
552001,Thummalacheru Vu Toll Plaza,16.538341,79.798918,0,0,0,0,0,0,0
570030,Tijara Toll,27.92296313,76.83899884,0,0,0,0,0,0,0
545016,Tikitoria,23.61337467,79.08781878,0,0,0,0,0,0,0
546006,Timarwani Toll Plaza,23.06973668,74.54641876,0,0,0,0,0,0,0
546040,Timri Toll Plaza,23.2216027,79.8354176,0,0,0,0,0,0,0
556013,Tippanal Toll Plaza,15.54304838,76.44736786,0,0,0,0,0,0,0
570036,Toparia Toll Plaza,29.27728294,74.63227324,0,0,0,0,0,0,0
536035,Tragad Toll Plaza,23.12854,72.59257,0,0,0,0,0,0,0
360026,Trichy Cochin,11.00497589,77.06911561,0,0,0,0,0,0,0
360025,Trichy Salem,10.79050968,78.70467206,0,0,0,0,0,0,0
536209,Triveni Toll Plaza,27.40369953,75.87593883,0,0,0,0,0,0,0
550018,TSPA,17.34835,78.35947613,0,0,0,0,0,0,0
552003,Ttd Saptagiri Toll Plaza,13.6473,79.4021,0,0,0,0,0,0,0
550014,Tukkuguda,17.20422605,78.47789696,0,0,0,0,0,0,0
556007,Tumbadi Toll Plaza,13.58012135,77.23950796,0,0,0,0,0,0,0
556026,Tumkur Road (P7) Toll,13.042389,77.475278,0,0,0,0,0,0,0
536085,Tuptakli Toll Plaza,20.07816211,77.76241536,0,0,0,0,0,0,0
545070,Ubra Toll Plaza,23.94139829,80.81331541,0,0,0,0,0,0,0
536281,Udaliyawas Toll Plaza,26.24937579,73.77427728,0,0,0,0,0,0,0
545078,Ujjain Sihasth Bypass,23.17339908,75.73481662,0,0,0,0,0,0,0
570035,Ujjain- Jhalawar(Binda),24.418694,76.188203,0,0,0,0,0,0,0
340054,Umred,20.293963,78.6838,0,0,0,0,0,0,0
540019,Umred Road Toll Plaza,21.10357425,79.14541895,0,0,0,0,0,0,0
536268,Unchaira Nagaur Toll Plaza,27.13860956,74.20497316,0,0,0,0,0,0,0
520012,Unchgaon,26.57268756,81.55853904,0,0,0,0,0,0,0
536241,Undwa Toll Plaza,24.61632333,75.90958798,0,0,0,0,0,0,0
360064,Upparpatti,9.94258514,77.41965521,0,0,0,0,0,0,0
560007,Uthandi,12.86160517,80.24195008,0,0,0,0,0,0,0
536018,Vadodra Toll Plaza,22.26135979,73.10965815,0,0,0,0,0,0,0
536027,Vaishnodevi Toll Plaza,23.12824,72.51773,0,0,0,0,0,0,0
360065,Vallam Toll Plaza,12.77064027,79.14864651,0,0,0,0,0,0,0
560011,Vandiyur Toll Plaza,9.92224503,78.1697295,0,0,0,0,0,0,0
536012,Vanpari-Paddhari Toll Plaza,22.44631304,70.58359124,0,0,0,0,0,0,0
560015,VaradharajapurAm Toll Plaza,12.93013751,80.08004385,0,0,0,0,0,0,0
536258,Varaval Toll Plaza,25.01415553,73.15702258,0,0,0,0,0,0,0
540010,Vashi Toll Plaza,19.06426181,72.98040609,0,0,0,0,0,0,0
536017,Vataman Toll Plaza,22.50652275,72.42348016,0,0,0,0,0,0,0
560022,Vidhyasagar Setu Toll Plaza,22.56476062,88.31669054,0,0,0,0,0,0,0
540036,Virul Toll Plaza,20.79121768,78.35190785,0,0,0,0,0,0,0
540024,Visapur,19.88987978,79.33980836,0,0,0,0,0,0,0
540021,Wadi Road Toll Plaza,21.14897994,79.00338086,0,0,0,0,0,0,0
540033,Waifal Toll Plaza,20.97829939,78.93213614,0,0,0,0,0,0,0
536159,Warud Check Post,21.32657632,78.16420868,0,0,0,0,0,0,0
556045,Yashwantpur Toll Plaza,15.05177277,76.50854836,0,0,0,0,0,0,0
540026,Yelgaon Toll Plaza,20.47808276,76.20971592,0,0,0,0,0,0,0
540035,Yelkali Toll Plaza,20.80307804,78.5972974,0,0,0,0,0,0,0
546003,Dve Bhuteda,23.61042462,75.15189415,0,0,0,0,0,0,0
536189,Singhpura,24.92360391,74.4359185,0,0,0,0,0,0,0
536106,Medshi Sawarkheda,20.36287145,76.93233927,0,0,0,0,0,0,0
536170,Dabli Toll Plaza,29.57480114,74.21850328,0,0,0,0,0,0,0
570057,Anand,22.59146468,72.98472782,0,0,0,0,0,0,0
570070,Nadiad,22.69608112,72.89552719,0,0,0,0,0,0,0
0,Bandra Worli Sea Link,19.043388,72.824592,100,0,0,0,0,0,0
0,Dahisar Toll Naka,19.257046,72.871213,0,0,0,0,0,0,0
0,Mulund LBS Marg Toll Booth,19.184994,72.955245,0,0,0,0,0,0,0
0,Mulund Eastern Express Highway toll,19.16911,72.966792,0,0,0,0,0,0,0
0,Mulund Airoli Bridge Toll,19.153434,72.965694,0,0,0,0,0,0,0
0,Katai Toll (Kalyan - Shilphata),19.168618,73.079275,0,0,0,0,0,0,0
0,IRB Kiravli Toll Shilphata,19.097617,73.071654,35,0,0,0,0,0,0
0,Vashi Toll Naka,19.064274,72.98034,0,0,0,0,0,0,0
0,Kalwa/Kharegaon Toll Plaza ,19.211972,73.007003,0,0,0,0,0,0,0
0,Khalapur Toll Gate,18.801113,73.285361,240,0,0,0,0,0,0
0,Panvel Shedung Toll Plaza,18.947383,73.178853,40,0,0,0,0,0,0
0,Padga Toll Plaza,19.36142,73.16578,140,0,0,0,0,0,0
0,Atal Setu Toll Plaza,18.951564,73.019627,250,0,0,0,0,0,0
0,Ulwe Exit,18.965091,73.00839,200,0,0,0,0,0,0
0,ShedungNH48,18.966058,73.161302,53,0,0,0,0,0,0
0,Badarpur Toll Booth (Delhi - Faridabad),28.490011,77.304513,35,0,0,0,0,0,0
0,Faridabad to Gurgaon Toll Tax,28.411774,77.166563,25,0,0,0,0,0,0
0,Kherki Dhaula Toll Tax (Manesar),28.39501,76.98122,80,0,0,0,0,0,0
0,"Ghamroj Toll Plaza, Gurugram",28.333851,77.067459,125,0,0,0,0,0,0
0,Tumkur road Gurugunte palya,13.04965,77.49431,20,0,0,0,0,0,0
0,Tumkur road Nelamangala,13.11472,77.37464,20,0,0,0,0,0,0
0,Sadahalli Toll Navayuga Toll plaza,13.19355,77.64989,120,0,0,0,0,0,0
0,Electronic City Toll 1,12.8456,77.66751,0,0,0,0,0,0,0
0,Electronic City Toll 2,12.84618,77.67174,0,0,0,0,0,0,0
0,Devanahalli Toll Plaza,13.21148,77.67262,120,0,0,0,0,0,0
0,"Ghamroj Toll Plaza, Gurugram (Sohna Road)",28.333851,77.067456,125,0,0,0,0,0,0
0,Ahmedabad Vadodra Expressways Toll Plaza,22.97584,72.65036,0,0,0,0,0,0,0
0,AirportToll Plaza,23.078228,72.618533,0,0,0,0,0,0,0
0,Ajit Garh Toll (Zirakpur to Patiala ),30.59304,76.75926,35,0,0,0,0,0,0
0,Chandimandir Toll Plaza (Panchkula to Kalka),30.73883,76.89802,40,0,0,0,0,0,0
0,Dappar Toll Plaza (Chd-Ambala),30.52727,76.81286,40,0,0,0,0,0,0
0,Airport Arrival,30.66827,76.77972,50,0,0,0,0,0,0
0,Jodhpur Cantt Area,26.288894,73.05561,0,0,0,0,0,0,0
0,Airport Parking,30.196723,78.192882,20,0,0,0,0,0,0
0,Airport,31.705523,74.808096,40,0,0,0,0,0,0
0,Airport Parking,30.1967,78.1929,20,0,0,0,0,0,0
0,Raviryal,17.2125,78.5308,0,0,0,0,0,0,0
0,Saragudem,17.5946,78.4077,0,0,0,0,0,0,0
0,KandlaKoya,17.5981,78.4909,0,0,0,0,0,0,0
0,Pedda Amberpet,17.3197,78.656,0,0,0,0,0,0,0
0,Pedda Golconda,17.2041,78.3978,0,0,0,0,0,0,0
0,Banashankari Cloverleaf,12.8855,77.5047,0,0,0,0,0,0,0
0,Link Road Nyandanahalli,12.9366,77.5309,0,0,0,0,0,0,0
