plaza_code,Tollname,Latitude,Longitude,Car Rate Single,Lcvrate Single,Busrate Single,Threeaxle Single,Fouraxle Single,HCM EME Single,Oversized Single
320020,ALEP Ramp Plaza 154,26.91365405,79.16018498,90.0,145.0,305.0,343.0,479.0,479.0,583.0
320021,ALEP Ramp Plaza 171,27.07084485,79.65356714,110.0,175.0,366.0,408.0,569.0,569.0,701.0
320022,ALEP Ramp Plaza 193,26.98899452,79.82716988,130.0,208.0,435.0,474.0,678.0,678.0,833.0
520003,ALEP Ramp Plaza 204,26.90977016,79.89600863,114.0,183.0,382.0,433.0,594.0,594.0,731.0
320024,ALEP Ramp Plaza 238,26.92581361,80.20160382,103.0,166.0,345.0,412.0,539.0,557.0,659.0
520001,ALEP Ramp Plaza 269,26.90493423,80.48489714,90.0,147.0,308.0,371.0,485.0,503.0,584.0
320014,ALEP Ramp Plaza 27,27.03880218,78.3353007,75.0,121.0,254.0,288.0,398.0,398.0,485.0
520002,ALEP Ramp Plaza 284,26.85062414,80.66880386,74.0,121.0,252.0,310.0,397.0,415.0,477.0
320015,ALEP Ramp Plaza 54,26.99899965,78.5812675,73.0,118.0,248.0,281.0,390.0,390.0,476.0
320016,ALEP Ramp Plaza 77,26.9715375,78.80684198,89.0,144.0,302.0,339.0,474.0,474.0,578.0
320017,ALEP Ramp Plaza 92,27.01587542,78.94622162,90.0,145.0,305.0,343.0,479.0,479.0,583.0
320023,ALEP Ramp Plaza220,26.91259106,80.02635665,114.0,183.0,382.0,433.0,594.0,594.0,731.0
536095,Alika Toll Plaza,29.9209392,74.7269695,57.0,91.0,191.0,207.0,297.0,297.0,362.0
536306,Alipur Mod Toll Plaza,27.16783359,77.03832058,49.0,82.0,168.0,242.0,270.0,237.0,289.0
517000,Alooground Manali,32.1998437,77.18805878,86.0,140.0,296.0,322.0,462.0,462.0,561.0
536022,Alva Toll Plaza,23.2690085,73.21242218,95.0,151.0,311.0,415.0,480.0,480.0,603.0
536235,Amarpura RSRDC Toll Plaza,26.34208402,74.12711949,77.0,124.0,258.0,282.0,405.0,405.0,494.0
570038,Amarpura Toll Plaza,29.08501934,75.3207251,84.0,133.0,281.0,308.0,440.0,440.0,536.0
556042,Aminbhavi Toll Plaza,15.52816125,75.04987995,90.0,223.6,327.2,363.0,359.6,458.0,487.0
545005,Amlaha Toll Plaza,23.1023319,76.87598678,61.0,96.0,203.0,220.0,317.0,317.0,387.0
536259,Amli Toll Plaza,24.84189553,73.126013,86.0,137.0,285.0,312.0,446.0,446.0,548.0
312055,Amrawali Khera Toll Plaza,29.36955257,76.47918862,77.0,125.0,260.0,283.0,408.0,408.0,496.0
536008,AMTL-TP-01 Vasna-Iyava,23.00842061,72.3462432,95.0,151.5,312.0,376.0,472.0,473.8,589.8
536009,AMTL-TP-02-Malvan,23.07178381,71.78480507,79.0,127.5,266.0,289.0,407.0,408.8,494.8
536010,AMTL-TP-03-Soldi,23.00127518,71.37273344,79.0,127.5,266.0,290.8,407.0,408.8,493.8
536011,AMTL-TP-04-Aniyari,23.03716697,70.92821253,92.0,149.0,313.0,367.0,489.0,489.0,594.0
2008,Anand Toll Plaza,22.59456483,72.98169184,132.0,208.0,430.0,544.0,661.0,661.0,832.0
536131,Angiya Toll Plaza,23.32546,69.31038,94.0,153.0,321.0,376.0,503.0,503.0,612.0
540506,Antarveliya Toll Plaza,22.86542443,74.55197072,121.0,191.0,392.0,564.0,604.0,604.0,759.0
560009,Anumandhai,12.12393692,79.91300057,67.0,112.0,231.0,309.0,366.0,366.0,407.0
540015,Arambha Toll Plaza,20.55317044,78.97146794,94.0,150.0,313.0,384.0,487.0,487.0,603.0
312038,Asoda,28.72508761,76.84676517,84.0,136.0,286.0,329.0,448.0,448.0,544.0
517003,Atal Tunnel Toll,32.4399878,77.16455626,100.0,161.0,339.0,369.0,531.0,531.0,645.0
536301,Avleshwar Toll Plaza,24.03193437,74.85886364,54.0,88.0,183.0,201.0,288.0,294.0,350.0
556054,Baberu Km 43,25.49057614,80.46861456,65.0,107.0,225.0,280.0,352.0,352.0,429.0
312027,Badarpur Faridabad Toll Plaza,28.476208,77.305485,33.0,76.2,154.4,196.4,196.4,196.4,228.4
545033,Badgaon Toll Plaza,21.29791854,76.32117281,83.0,134.0,284.0,312.0,486.0,486.0,592.0
545089,Badi Baktara Toll Plaza,22.87928022,77.83055792,90.0,146.0,304.0,332.0,479.0,479.0,583.0
570046,Badkapara Fee Plaza,26.52825361,76.2476749,74.0,121.0,250.0,337.0,391.0,391.0,463.0
536201,Badkapara Split Plaza,26.524959,76.251544,74.0,121.0,250.0,337.0,391.0,391.0,463.0
312039,Badli,28.5717009,76.82314789,72.0,131.0,276.0,317.0,423.0,423.0,512.0
570020,Bagdi Km 14 Toll Plaza,26.43203328,76.3735593,78.0,129.0,265.0,382.0,418.0,385.0,476.0
312054,Bahri Toll Plaza,29.48630195,76.51219597,86.0,139.0,289.0,315.0,454.0,454.0,552.0
312058,Bainsi Toll Plaza,29.02627657,76.39853697,63.0,102.0,215.0,234.0,337.0,337.0,410.0
520009,Bajna Ramp Toll Plaza,27.88329057,77.66609459,109.0,170.0,351.0,541.0,541.0,541.0,681.0
545100,Bajrangarh Toll Plaza,24.57565743,77.28678696,72.0,118.0,253.0,286.0,399.0,399.0,478.0
536226,Bakani Toll Plaza,24.2439484,76.25159046,82.0,132.0,277.0,323.0,433.0,433.0,527.0
127004,Bakori,22.8436452,79.3582326,93.0,150.0,314.0,292.0,492.0,492.0,600.0
536023,Bakrol Toll Plaza,22.93484332,72.51981524,95.0,151.5,312.0,376.0,472.0,473.8,589.8
536230,Bambora (Gudli) Toll Plaza,24.40242736,74.01112722,127.0,202.0,420.0,458.0,654.0,654.0,806.0
556055,Banda Km 50,25.52752463,80.40375049,65.0,107.0,225.0,280.0,352.0,352.0,429.0
556046,Baneti Toll Plaza,15.15806304,76.61495109,72.0,116.0,242.0,297.0,377.0,377.0,461.0
116001,Banglaore- Nelamangala Plaza,13.04968296,77.49435051,29.0,145.0,304.0,360.0,470.0,450.0,550.0
556027,Bannerghatta Road (P2) Plaza,12.85000209,77.59078669,91.0,147.0,307.0,400.0,510.0,510.0,590.0
345088,Bansa (Damoh) Toll Plaza,23.80563796,79.37004969,115.0,185.0,389.0,375.0,610.0,610.0,744.0
536247,Barrod Toll Plaza,27.89264823,76.34479958,97.0,161.0,328.0,476.0,519.0,519.0,575.0
550022,Basanthnagar Toll Plaza,18.70415855,79.41699396,67.0,110.0,229.0,251.0,360.0,360.0,438.0
536265,Bassi Naaga Toll Plaza,26.98353558,75.50609192,62.0,101.0,209.0,253.0,328.0,328.0,400.0
556041,BeechagondanaHalli,13.26413205,77.94552085,87.0,95.0,194.0,308.0,335.0,335.0,353.0
536287,Beerampura Toll Plaza,27.03460681,77.34673105,54.0,90.0,185.0,252.0,294.0,294.0,346.0
345094,Bela Toll Plaza,24.493444,81.143406,80.0,128.0,266.0,292.0,419.0,419.0,511.0
520022,Belsari,25.63972344,83.84049443,97.0,158.0,330.0,425.0,511.0,519.0,631.0
570021,Bhadoti Toll Plaza,26.22475306,76.37077306,74.0,119.0,250.0,306.0,390.0,390.0,475.0
312063,Bhalkhi Toll Plaza,28.21222651,76.1940781,92.0,150.0,307.0,421.0,466.0,495.0,540.0
570044,Bhandaraj Fee Plaza,26.91382168,76.43346353,71.0,119.0,243.0,323.0,386.0,353.0,433.0
536216,Bhanera,29.54572345,78.25423841,83.0,132.0,277.0,304.0,436.0,436.0,531.0
540053,Bharvir Toll Plaza,19.75063646,73.77452024,113.0,186.0,385.0,471.0,609.0,609.0,707.0
536034,Bhat Toll Plaza,23.11535705,72.64284275,95.0,151.5,312.0,376.0,472.0,473.8,589.8
536219,Bhawanimandi Toll Plaza,24.32672792,75.83298856,73.0,119.0,248.0,292.0,389.0,389.0,473.0
520017,Bhelara,26.226938,82.670703,94.0,153.0,321.0,350.0,504.0,504.0,614.0
545084,Bhimpura Toll Plaza,26.657489,78.869295,79.0,126.0,267.0,300.0,418.0,418.0,510.0
536080,Bhitaha Toll Plaza,26.59907775,83.40223664,56.0,90.0,189.0,204.0,296.0,296.0,360.0
570031,Bhiwadi Toll,28.17434366,76.82460697,111.0,168.0,346.0,464.0,535.0,535.0,613.0
540057,Bhiwandi Toll Plaza,19.21195298,73.0075029,123.0,152.0,299.0,481.0,531.0,531.0,544.0
320103,Bhojpur Plaza DME Km 4570,28.79921049,77.61776076,101.0,165.0,347.0,379.0,543.0,543.0,661.0
536304,Bhonda Gaon Toll Plaza,27.02325286,77.15241514,48.0,80.0,165.0,230.0,263.0,263.0,308.0
570018,Bhooka Toll Plaza,25.6409257,71.99981521,56.0,91.0,192.0,209.0,301.0,301.0,367.0
345086,Bhopal Vidisha Toll Plaza,23.37116141,77.50289141,90.0,145.0,302.0,330.0,475.0,475.0,579.0
545006,Bhourasa Toll Plaza,22.97513949,76.21851653,72.0,116.0,245.0,315.0,384.0,384.0,466.0
545052,Bhuteda Toll Plaza,23.59756595,75.16352193,78.0,125.0,259.0,321.0,401.0,401.0,496.0
545049,Bijanhai Toll Plaza,23.13194374,78.50603707,108.0,173.0,362.0,345.0,569.0,569.0,694.0
320057,Bilakbarpur,28.52036096,77.60053271,99.0,160.4,336.8,365.8,515.8,515.8,622.8
545008,Bilantri Toll Plaza,24.020435,75.290547,42.0,71.0,146.0,181.0,230.0,236.0,278.0
545032,Billaua Toll Plaza,26.055268,78.252663,105.0,169.0,354.0,385.0,555.0,555.0,676.0
536155,Biloli Check Post,18.78375938,77.70149824,86.0,138.0,291.0,344.0,454.0,454.0,554.0
556053,Bisanda Km 24,25.40294507,80.58282455,74.0,121.0,254.0,294.0,397.0,397.0,484.0
536015,Bochasan Toll Plaza,22.413346,72.85195908,125.0,201.0,414.0,526.0,643.0,634.0,766.0
550012,Bongulur,17.23796052,78.58412549,74.4,119.8,242.2,370.2,426.0,426.0,512.0
536058,Bonli Toll Plaza,26.33140126,76.24454618,77.0,124.0,259.0,319.0,403.0,403.0,495.0
536299,Booteri Toll Plaza,27.80522099,76.66533476,106.0,173.0,357.0,477.0,561.0,561.0,647.0
545050,Boras Toll Plaza,23.0303085,78.5152093,104.0,167.0,348.0,330.0,548.0,548.0,667.0
536153,Borgaon Check Post,18.44300047,75.24732886,74.0,120.0,249.0,323.0,389.0,389.0,476.0
536303,Brahmbad Toll Plaza,26.91650928,77.31582178,51.0,85.0,176.0,222.0,279.0,279.0,320.0
312062,Buchawas Toll Plaza,28.30540032,76.223176,92.0,150.0,307.0,421.0,466.0,495.0,540.0
556008,Buddareddyh Alli Toll Plaza,14.20281771,77.26081154,79.0,129.0,269.0,294.0,423.0,423.0,514.0
536267,Budsu Nagur Toll Plaza,27.13058789,74.69533799,61.0,97.0,202.0,243.0,318.0,318.0,386.0
556003,Byadarahalli Toll Plaza,12.87126942,76.0713867,74.0,123.0,255.0,330.0,400.0,411.0,475.0
560008,Central Server Plaza,12.86376189,80.17479403,59.0,95.0,199.0,217.0,310.0,310.0,379.0
560002,Central Server Toll Plaza,12.95633442,80.24334614,61.0,97.0,203.0,222.0,317.0,317.0,387.0
312056,Chabri Toll Plaza,29.28098922,76.46990037,78.0,126.0,264.0,287.0,414.0,414.0,503.0
546029,Chachakhedi,23.58165129,76.18980442,83.0,132.0,279.0,302.0,435.0,435.0,530.0
545051,Chakrawda Toll Plaza,23.25498074,75.71726038,102.0,163.0,343.0,395.0,538.0,538.0,654.0
536296,Chala Toll Plaza,27.66329856,75.66752721,73.0,122.0,252.0,330.0,398.0,398.0,464.0
345087,Chanatoriya (Sagar) Toll Plaza,23.88772738,78.8705096,115.0,184.0,386.0,372.0,606.0,606.0,740.0
312051,Chandlana Toll Plaza,29.86338557,76.64068047,108.0,175.0,365.0,398.0,574.0,574.0,699.0
570011,Chapri Toll Plaza,27.349756,74.671431,59.0,95.0,200.0,218.0,314.0,314.0,381.0
556012,Chattar Toll Plaza,15.91033576,76.44631083,80.0,126.0,263.0,372.0,407.0,407.0,506.0
536098,Chautala Toll Plaza,29.78728834,74.51753976,58.0,93.0,194.0,211.0,302.0,302.0,369.0
536240,Chechat (Gumanpura) Toll Plaza,24.74122718,75.93759267,82.0,134.0,278.0,325.0,437.0,437.0,531.0
536307,Chechat Toll Plaza,24.7594444,75.90869444,82.0,134.0,278.0,325.0,437.0,437.0,531.0
312021,Chhajju Nagar,28.09940465,77.36398512,94.0,152.4,316.8,440.8,481.8,481.8,589.8
536278,Chhan (Massi River) Toll Plaza,26.56293443,75.29745232,78.0,125.0,261.0,343.0,407.0,407.0,500.0
545027,Chikliya Toll Plaza,23.23095639,75.12642997,122.0,193.0,399.0,521.0,618.0,618.0,769.0
556022,Chinchani Plaza,16.41876867,74.5396164,79.0,127.0,265.0,327.0,416.0,416.0,504.0
560017,Chinnamullaivoy Al,13.2541051,80.23986212,61.0,97.0,203.0,222.0,317.0,317.0,387.0
560012,Chinthamani Toll Plaza,9.88121579,78.13856839,93.0,156.0,322.0,413.0,511.0,511.0,579.0
556061,Chiriya Km 201,26.16289351,79.27852115,89.0,141.0,296.0,332.0,463.0,463.0,565.0
556052,Chitrakoot/Bharatkup Km 04,25.25155814,80.74474186,57.0,93.0,196.0,231.0,306.0,306.0,373.0
536065,Chittora,26.331613,78.48977671,73.0,117.0,246.0,267.0,385.0,385.0,469.0
536124,Chohilanwali Toll Plaza,29.39582259,74.25656518,57.0,91.0,190.0,207.0,296.0,296.0,361.0
545026,Chokala Toll Plaza,22.93119696,75.2508522,114.0,182.0,377.0,510.0,584.0,584.0,719.0
345009,Choratha,24.51511082,81.23112164,64.0,102.0,212.0,232.0,333.0,333.0,407.0
536161,Chorwad Check Post,21.1621,76.624,94.0,152.0,321.0,350.0,503.0,503.0,612.0
536217,Chota Mawana,29.11606317,77.87557103,89.0,146.0,302.0,371.0,477.0,477.0,555.0
536050,Chounda Morena Flyover,26.4884,77.98028,82.0,132.0,276.0,300.0,433.0,433.0,527.0
540510,Chourakheri Toll Plaza,24.04987767,77.64958796,66.0,108.0,232.0,263.0,365.0,365.0,438.0
556029,Clever Leaf (P4) Plaza,12.88387895,77.50055654,90.0,154.0,322.0,413.0,523.0,508.0,603.0
556005,Coorgal Toll Plaza,12.44228114,76.10187009,73.0,118.0,247.0,302.0,386.0,397.0,471.0
311004,Cwg Flyover Plaza DME Km1500,28.603991,77.269563,33.0,50.2,101.4,104.4,115.4,115.4,123.4
536187,Dabok,24.64987444,73.87181967,106.0,169.0,352.0,384.0,548.0,564.0,676.0
570049,Dadiya Toll Plaza,27.71088778,75.209958,60.0,98.0,206.0,225.0,324.0,324.0,394.0
312061,Dadri Toll Plaza,28.60611917,76.30497881,55.0,89.0,187.0,219.0,276.0,305.0,344.0
540014,Dahisar,19.25769977,72.871509,98.0,152.0,299.0,481.0,531.0,531.0,544.0
536075,Dakan Kotra,24.50041759,73.72072742,107.0,171.0,354.0,386.0,551.0,551.0,680.0
556059,Dakore Km 164,25.86708938,79.42276368,94.0,149.0,314.0,342.0,492.0,492.0,598.0
546002,Dalavada Toll Plaza,23.97357717,75.40981964,72.0,117.0,245.0,289.0,384.0,384.0,466.0
540513,Dangdiya Toll Plaza,22.42474142,75.07234948,103.0,168.0,341.0,520.0,531.0,555.0,621.0
536127,Dannur Toll Plaza,16.15436126,76.08584158,85.0,135.0,282.0,383.0,440.0,440.0,542.0
536274,Danpur Toll Plaza,23.51301903,74.6920033,64.0,103.0,211.0,271.0,329.0,335.0,407.0
536257,Dariba (Rajpura) Toll Plaza,24.97166649,74.11349074,99.0,152.0,316.0,345.0,492.0,522.0,607.0
320101,Dasna Plaza DME Km 2760,28.67499804,77.49544245,84.0,135.8,283.6,305.6,420.6,420.6,502.6
540027,Datala Toll Plaza,20.82611864,76.20250806,73.0,118.0,249.0,274.0,497.0,497.0,606.0
545079,Datia-Bhander Toll Plaza,25.71607606,78.70197975,123.0,195.0,411.0,488.0,639.0,639.0,787.0
536263,Daulat Pura Toll Plaza,25.40287219,75.56871182,95.0,153.0,319.0,435.0,495.0,495.0,611.0
570055,Daulatpura Fee Plaza,25.88373673,76.53040112,81.0,130.0,273.0,331.0,426.0,426.0,519.0
536229,Debari (Sakroda) Toll Plaza,24.56422703,73.86716678,106.0,169.0,352.0,384.0,548.0,564.0,676.0
536162,Degloor Check Post,18.31999873,77.35270738,102.0,165.0,345.0,377.0,541.0,541.0,659.0
536175,Dehra Shahpur Toll Plaza,27.6695,76.5847,93.0,152.0,312.0,429.0,491.0,491.0,561.0
540009,Dehuroad NH 48 Toll Plaza,18.700286,73.692154,86.0,83.2,175.0,262.8,514.0,514.0,592.0
545036,Delanpur Toll Plaza,23.41723745,74.99708112,102.0,162.0,334.0,450.0,516.0,516.0,644.0
536144,Deori Border Check Post,21.07432383,80.44208324,60.2,124.2,224.2,347.8,418.0,418.0,495.0
536068,Derhi Toll Plaza,25.518048,82.998103,119.0,192.0,402.0,464.0,790.0,631.0,769.0
536132,Deshalpar Toll Plaza,23.19571,69.47114,94.0,153.0,321.0,376.0,503.0,503.0,612.0
536272,Desuri Toll Plaza,25.29294707,73.56186326,64.0,98.0,206.0,239.0,324.0,340.0,394.0
116003,Devanahalli Toll Plaza,13.19323827,77.65008601,73.0,85.0,177.0,210.0,271.0,199.0,313.0
536128,Devarahulaba Gal Toll Plaza,16.417556,76.250806,80.0,128.0,267.0,366.0,416.0,416.0,513.0
545012,Devkhedi Toll Plaza,24.516005,77.769897,86.0,138.0,296.0,334.0,466.0,466.0,562.0
540037,Dhamangaon Toll Plaza,20.7376422,78.1407111,92.0,151.0,313.0,401.0,516.0,516.0,611.0
345084,Dhamnod Toll Plaza,22.21630242,75.51337293,70.0,117.0,240.0,343.0,374.0,398.0,439.0
546005,Dhamnod Toll Plaza,23.4236606,74.98422683,102.0,162.0,334.0,450.0,516.0,516.0,644.0
336026,Dharampur Danta Toll Plaza,22.24808673,69.68427004,112.0,180.0,377.0,412.0,592.0,592.0,723.0
536210,Dhawali Toll Plaza,27.22140066,75.82999853,61.0,102.0,207.0,281.0,328.0,328.0,380.0
536130,Dholiya Toll Plaza,28.66783497,75.20879112,52.0,84.0,174.0,191.0,273.0,273.0,333.0
570053,Dighal Toll Plaza,28.0685439,75.34194718,61.0,100.0,209.0,229.0,329.0,329.0,400.0
320104,DME Km 5200,28.823169,77.64859,94.0,155.0,321.0,392.0,506.0,506.0,589.0
556009,DoddamavatHuru Toll Plaza,12.89311673,77.04456745,92.0,154.0,322.0,388.0,498.0,498.0,578.0
536070,Dongrale Toll Plaza,20.76541396,74.57443596,131.0,221.0,445.0,667.0,703.0,703.0,785.0
520016,Dostpur,26.28270733,82.4750499,80.0,130.0,274.0,298.0,429.0,429.0,524.0
550020,Duddeda Toll Plaza,18.00024629,78.88761653,91.0,146.0,304.0,363.0,473.0,473.0,585.0
536220,Dug Toll Plaza,23.95782612,75.86032315,93.0,150.0,315.0,365.0,494.0,494.0,600.0
320055,Duhai,28.73757729,77.47810499,86.0,140.4,293.8,318.8,447.8,447.8,540.8
536294,Dujod Toll Plaza,27.52516202,75.13457171,65.0,105.0,221.0,266.0,348.0,348.0,423.0
352065,Dumpalagattu Paatimeeda Palli,14.62471153,78.783213,51.0,82.0,171.0,227.0,270.0,270.0,326.0
320100,Dundahera Plaza DME Km 1990,28.635887,77.444447,62.0,97.2,200.4,213.4,278.4,278.4,325.4
550005,Dundigal,17.59466331,78.40778693,79.4,137.8,283.2,358.2,537.0,537.0,663.0
570045,Dungarpur Fee Plaza,26.66733389,76.3207281,78.0,129.0,265.0,382.0,418.0,385.0,476.0
545102,Durjanpura Toll Plaza,22.4755053,75.57210474,95.0,156.0,323.0,456.0,505.0,529.0,598.0
540043,Dusarbid Toll Plaza,20.03413873,76.31804867,103.0,167.0,348.0,381.0,546.0,546.0,664.0
560005,Ecrlink Road Toll Plaza,12.90164738,80.21843685,59.0,95.0,199.0,217.0,310.0,310.0,379.0
550002,Edulanagulapally,17.46245614,78.2492466,79.4,130.8,267.2,340.2,519.0,519.0,611.0
560006,Egatur Toll Plaza,12.88951594,80.19779191,59.0,95.0,199.0,217.0,310.0,310.0,379.0
545019,Eklehra Toll Plaza,22.192429,78.689015,81.0,131.0,276.0,300.0,431.0,431.0,525.0
536225,Ekwasa Toll Plaza,24.48322105,76.25027715,73.0,119.0,248.0,292.0,389.0,389.0,473.0
552002,Elchuru Toll Plaza,16.10696431,79.92897455,92.0,147.0,303.0,424.0,475.0,475.0,559.0
520033,EPE Rasoolpur Plaza,28.7025974,77.52288945,101.0,165.0,347.0,379.0,543.0,543.0,661.0
536134,Ethipothala EMC Check Post,16.541244,79.380177,59.0,93.0,194.0,252.0,303.0,303.0,372.0
545004,Fanda Toll Plaza,23.22466758,77.19090101,50.0,80.0,168.0,183.0,264.0,264.0,322.0
312040,Farukhnagar,28.455781,76.856801,96.0,143.0,300.0,353.0,459.0,459.0,561.0
536256,Fatehnagar (Sunwar) Toll Plaza,24.84818188,74.08550674,102.0,157.0,327.0,357.0,509.0,525.0,628.0
320058,FatehpurRampur,28.43771402,77.588752,99.0,160.4,336.8,365.8,515.8,515.8,622.8
520018,Fulvariya,26.15995116,82.86263621,103.0,168.0,351.0,383.0,552.0,552.0,672.0
545043,Futera Toll Plaza,24.6698837,77.74850095,88.0,143.0,305.0,345.0,482.0,482.0,580.0
545017,Gadaghat,23.30182858,79.67342872,105.0,169.0,355.0,338.0,557.0,557.0,679.0
545076,Gadariya Toll Plaza,24.146502,82.491474,69.0,112.0,233.0,253.0,365.0,365.0,444.0
536072,Gadha Plaza,21.92146905,77.73827284,96.0,154.0,324.0,353.0,507.0,507.0,618.0
536224,Galana Toll Plaza,25.07966252,76.01912467,92.0,149.0,311.0,339.0,488.0,488.0,594.0
536264,Ganesh Pura Toll Plaza,25.46764084,75.74374742,100.0,162.0,336.0,415.0,523.0,523.0,644.0
545028,Gangiwara Toll Plaza,22.12207165,78.8277481,81.0,131.0,276.0,300.0,431.0,431.0,525.0
552005,Ganpathi Forest Check Post,15.92998699,79.09768312,44.0,72.0,152.0,167.0,239.0,239.0,291.0
546001,Garoth Toll Plaza,24.29836242,75.6469593,76.0,125.0,260.0,305.0,408.0,408.0,496.0
546032,Gavhan Plaza,18.951875,73.018836,109.6,97.2,189.0,321.8,531.0,531.0,544.0
540038,GavnerTalegaon Shivni Toll,20.616395,77.85051095,102.0,165.0,347.0,412.0,540.0,540.0,663.0
536273,Gazipur Mod Toll Plaza,26.98267988,76.943164,49.0,82.0,168.0,242.0,270.0,237.0,289.0
570040,Gb(Newadiya),26.378622,76.546867,63.0,106.0,218.0,295.0,346.0,313.0,384.0
540050,Ghaigaon Jambargaon Toll Plaza,19.893828,74.784524,105.0,176.0,361.0,454.0,572.0,571.8,654.0
520011,Gharkuiya,26.63826503,81.37049116,90.0,145.0,303.0,331.0,475.0,475.0,578.0
312070,Ghata Samsabad Fee Plaza,27.7669771,76.9951228,97.0,154.0,322.0,448.0,502.0,502.0,618.0
345089,Ghatabillod Toll Plaza,22.64453633,75.56926973,95.0,156.0,323.0,456.0,505.0,529.0,598.0
550009,Ghatkesar,17.44186335,78.66674322,90.0,141.0,298.0,406.0,465.0,465.0,571.0
311002,Ghazipur Plaza DME Km 7500,28.62921042,77.3238212,35.0,50.2,101.4,104.4,115.4,115.4,123.4
545018,Ghoradongri Toll Plaza,22.125288,78.025027,96.0,154.0,324.0,353.0,507.0,507.0,618.0
536290,Girdharpura Toll Plaza,27.253094,77.4562715,64.0,107.0,221.0,323.0,349.0,349.0,414.0
570037,Gogamedi Toll Plaza,29.134011,75.058531,84.0,133.0,281.0,308.0,440.0,440.0,536.0
540509,Golkheri Toll Plaza,23.39508424,77.39969395,69.0,112.0,234.0,255.0,367.0,367.0,448.0
540052,Gonde Toll Plaza,19.79014243,74.06906768,119.0,197.0,407.0,494.0,642.0,642.0,747.0
536190,Gopalpura,25.2739096,75.09348737,85.0,138.0,288.0,355.0,451.0,451.0,551.0
536266,Govindi Nagur Toll Plaza,27.03619928,75.12039531,71.0,114.0,239.0,308.0,376.0,376.0,457.0
556006,Gudemarana Halli Toll Plaza,13.04422481,77.26086494,29.0,124.0,259.0,310.0,399.0,450.0,463.0
536233,Gulganv Toll Plaza,25.81878688,75.19777149,114.0,182.0,381.0,536.0,592.0,592.0,730.0
556002,Gunjur Toll Plaza,13.43788971,77.51051905,90.0,85.0,177.0,200.0,261.0,199.0,303.0
545085,Gvr Behari Toll Plaza,24.74228596,82.10959663,66.0,106.0,221.0,240.0,347.0,347.0,421.0
536141,Hadakhed Border Check Post,21.42881078,74.98191995,94.0,152.0,310.0,438.0,485.0,485.0,575.0
540049,HadasPimpalgaon Toll Plaza,19.93139752,74.94996837,106.0,176.0,362.0,455.0,573.0,572.8,655.0
520013,Haliyapur,26.5127338,81.76746307,93.0,150.0,318.0,346.0,498.0,498.0,606.0
536019,Halol Toll Plaza,22.48981161,73.46555377,142.0,226.0,464.0,632.0,718.0,709.0,866.0
556058,Hamirpur Km125,25.63355322,79.69407926,73.0,117.0,245.0,286.0,385.0,385.0,469.0
536126,Hamsabhavi Toll Plaza,14.561583,75.346972,96.0,180.6,326.2,361.6,565.0,565.0,670.0
545098,Harduwani (Damoh) Toll Plaza,23.849222,79.60967,85.0,143.0,318.0,344.0,474.0,491.0,684.0
556032,Harpanahalli Toll Plaza,14.80639791,75.97515093,112.0,181.0,378.0,413.0,594.0,594.0,722.0
340042,Hativale Fee Plaza,16.611829,73.545512,64.0,102.0,212.0,257.0,333.0,333.0,404.0
545011,Hatta Toll Plaza,24.123109,79.55156,83.0,140.0,311.0,337.0,464.0,481.0,563.0
536125,Hediyala Toll Plaza,14.54708974,75.54728911,99.0,168.6,335.2,369.6,574.0,574.0,699.0
345033,Heeran Khedi,23.56125823,77.3684099,69.0,112.0,234.0,255.0,367.0,367.0,448.0
556016,Hemagudda Toll Plaza,15.43230468,76.40553626,76.0,120.0,252.0,328.0,393.0,393.0,482.0
312067,Hilalpur Fee Plaza,28.212915,77.124201,104.0,132.8,274.6,363.6,404.6,404.6,490.6
540018,Hingana Road Toll Plaza,21.15084272,79.00293946,87.0,140.0,287.0,378.0,447.0,469.0,542.0
556015,Hiremannapur Toll Plaza,15.77300895,76.30753877,80.0,126.0,263.0,372.0,407.0,407.0,506.0
556025,Hosur Road (P1) Toll,12.8588937,77.65589108,92.0,147.0,307.0,400.0,510.0,510.0,590.0
536002,HSTL TP01-Khadki,22.6479969,73.5197764,146.0,229.0,474.0,642.0,728.0,728.0,917.0
536004,HSTL TP03-Galiya Danti,23.364301,73.51540018,119.0,189.0,390.0,514.0,604.0,604.0,753.0
536005,HSTL TP04-Gajan,23.5051103,73.3033763,89.0,143.0,298.0,362.0,465.0,465.0,571.0
536003,HSTL TP02-Gaman Bariyanamuvad A,23.01322553,73.61809991,113.0,178.0,367.0,527.0,567.0,567.0,712.0
545069,Ichoul Toll Plaza,24.349306,80.778889,78.0,130.0,290.0,313.0,430.0,447.0,519.0
311005,Indirapuram Plaza DME Km9500,28.632236,77.344611,35.0,50.2,101.4,104.4,115.4,115.4,123.4
570022,Indragarh Toll Plaza,25.743931,76.168992,102.0,163.0,340.0,452.0,529.0,529.0,650.0
536254,Indrapura Toll Plaza,27.10697802,74.39204939,57.0,93.0,193.0,211.0,304.0,304.0,369.0
230001,IVRCL Chengapally Tollways Li,11.012852,77.073167,85.0,134.0,274.0,411.0,425.0,425.0,518.0
517002,Jagatsukh,32.19609728,77.20368599,86.0,140.0,296.0,322.0,462.0,462.0,561.0
546007,Jaitpur Toll Plaza,28.88753298,74.03022476,50.0,80.0,168.0,182.0,262.0,262.0,320.0
